Electoral wards and divisions Code,Electoral wards and divisions,Ethnic group (20 categories) Code,Ethnic group (20 categories),National Statistics Socio-economic Classification (NS-SeC) (12 categories) Code,National Statistics Socio-economic Classification (NS-SeC) (12 categories),Observation
E05014053,Abbey (Barking and Dagenham),13,"White: English, Welsh, Scottish, Northern Irish or British",6,L10 and L11: Lower supervisory and technical occupations,19
E05014053,Abbey (Barking and Dagenham),13,"White: English, Welsh, Scottish, Northern Irish or British",7,L12: Semi-routine occupations,35
E05014053,Abbey (Barking and Dagenham),13,"White: English, Welsh, Scottish, Northern Irish or British",8,L13: Routine occupations,34
E05014053,Abbey (Barking and Dagenham),13,"White: English, Welsh, Scottish, Northern Irish or British",9,L14.1: Never worked,27
E05014053,Abbey (Barking and Dagenham),13,"White: English, Welsh, Scottish, Northern Irish or British",10,L14.2: Long-term unemployed,6
E05014053,Abbey (Barking and Dagenham),13,"White: English, Welsh, Scottish, Northern Irish or British",11,L15: Full-time students,21
E05014053,Abbey (Barking and Dagenham),14,White: Irish,-8,Does not apply,0
E05014053,Abbey (Barking and Dagenham),14,White: Irish,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05014053,Abbey (Barking and Dagenham),14,White: Irish,2,L3: Higher professional occupations,2
E05014053,Abbey (Barking and Dagenham),14,White: Irish,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",6
E05014053,Abbey (Barking and Dagenham),14,White: Irish,4,L7: Intermediate occupations,0
E05014053,Abbey (Barking and Dagenham),14,White: Irish,5,L8 and L9: Small employers and own account workers,1
E05014053,Abbey (Barking and Dagenham),14,White: Irish,6,L10 and L11: Lower supervisory and technical occupations,0
E05014053,Abbey (Barking and Dagenham),14,White: Irish,7,L12: Semi-routine occupations,4
E05014053,Abbey (Barking and Dagenham),14,White: Irish,8,L13: Routine occupations,4
E05014053,Abbey (Barking and Dagenham),14,White: Irish,9,L14.1: Never worked,0
E05014053,Abbey (Barking and Dagenham),14,White: Irish,10,L14.2: Long-term unemployed,0
E05014053,Abbey (Barking and Dagenham),14,White: Irish,11,L15: Full-time students,0
E05014053,Abbey (Barking and Dagenham),15,White: Gypsy or Irish Traveller,-8,Does not apply,1
E05014053,Abbey (Barking and Dagenham),15,White: Gypsy or Irish Traveller,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05014053,Abbey (Barking and Dagenham),15,White: Gypsy or Irish Traveller,2,L3: Higher professional occupations,0
E05014053,Abbey (Barking and Dagenham),15,White: Gypsy or Irish Traveller,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1
E05014053,Abbey (Barking and Dagenham),15,White: Gypsy or Irish Traveller,4,L7: Intermediate occupations,0
E05014053,Abbey (Barking and Dagenham),15,White: Gypsy or Irish Traveller,5,L8 and L9: Small employers and own account workers,0
E05014053,Abbey (Barking and Dagenham),15,White: Gypsy or Irish Traveller,6,L10 and L11: Lower supervisory and technical occupations,0
E05014053,Abbey (Barking and Dagenham),15,White: Gypsy or Irish Traveller,7,L12: Semi-routine occupations,0
E05014053,Abbey (Barking and Dagenham),15,White: Gypsy or Irish Traveller,8,L13: Routine occupations,0
E05014053,Abbey (Barking and Dagenham),15,White: Gypsy or Irish Traveller,9,L14.1: Never worked,1
E05014053,Abbey (Barking and Dagenham),15,White: Gypsy or Irish Traveller,10,L14.2: Long-term unemployed,0
E05014053,Abbey (Barking and Dagenham),15,White: Gypsy or Irish Traveller,11,L15: Full-time students,1
E05014053,Abbey (Barking and Dagenham),16,White: Roma,-8,Does not apply,6
E05014053,Abbey (Barking and Dagenham),16,White: Roma,1,L1 and L2: Large employers and higher managerial and administrative occupations,1
E05014053,Abbey (Barking and Dagenham),16,White: Roma,2,L3: Higher professional occupations,1
E05014053,Abbey (Barking and Dagenham),16,White: Roma,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E05014053,Abbey (Barking and Dagenham),16,White: Roma,4,L7: Intermediate occupations,1
E05014053,Abbey (Barking and Dagenham),16,White: Roma,5,L8 and L9: Small employers and own account workers,9
E05014053,Abbey (Barking and Dagenham),16,White: Roma,6,L10 and L11: Lower supervisory and technical occupations,0
E05014053,Abbey (Barking and Dagenham),16,White: Roma,7,L12: Semi-routine occupations,2
E05014053,Abbey (Barking and Dagenham),16,White: Roma,8,L13: Routine occupations,6
E05014053,Abbey (Barking and Dagenham),16,White: Roma,9,L14.1: Never worked,3
E05014053,Abbey (Barking and Dagenham),16,White: Roma,10,L14.2: Long-term unemployed,0
E05014053,Abbey (Barking and Dagenham),16,White: Roma,11,L15: Full-time students,4
E05014053,Abbey (Barking and Dagenham),17,White: Other White,-8,Does not apply,108
E05014053,Abbey (Barking and Dagenham),17,White: Other White,1,L1 and L2: Large employers and higher managerial and administrative occupations,11
E05014053,Abbey (Barking and Dagenham),17,White: Other White,2,L3: Higher professional occupations,29
E05014053,Abbey (Barking and Dagenham),17,White: Other White,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",58
E05014053,Abbey (Barking and Dagenham),17,White: Other White,4,L7: Intermediate occupations,28
E05014053,Abbey (Barking and Dagenham),17,White: Other White,5,L8 and L9: Small employers and own account workers,144
E05014053,Abbey (Barking and Dagenham),17,White: Other White,6,L10 and L11: Lower supervisory and technical occupations,25
E05014053,Abbey (Barking and Dagenham),17,White: Other White,7,L12: Semi-routine occupations,70
E05014053,Abbey (Barking and Dagenham),17,White: Other White,8,L13: Routine occupations,94
E05014053,Abbey (Barking and Dagenham),17,White: Other White,9,L14.1: Never worked,28
E05014053,Abbey (Barking and Dagenham),17,White: Other White,10,L14.2: Long-term unemployed,5
E05014053,Abbey (Barking and Dagenham),17,White: Other White,11,L15: Full-time students,62
E05014053,Abbey (Barking and Dagenham),18,Other ethnic group: Arab,-8,Does not apply,19
E05014053,Abbey (Barking and Dagenham),18,Other ethnic group: Arab,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05014053,Abbey (Barking and Dagenham),18,Other ethnic group: Arab,2,L3: Higher professional occupations,2
E05014053,Abbey (Barking and Dagenham),18,Other ethnic group: Arab,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",3
E05014053,Abbey (Barking and Dagenham),18,Other ethnic group: Arab,4,L7: Intermediate occupations,2
