Electoral wards and divisions Code,Electoral wards and divisions,Ethnic group (20 categories) Code,Ethnic group (20 categories),National Statistics Socio-economic Classification (NS-SeC) (12 categories) Code,National Statistics Socio-economic Classification (NS-SeC) (12 categories),Observation
E05011245,Hainault,14,White: Irish,8,L13: Routine occupations,14
E05011245,Hainault,14,White: Irish,9,L14.1: Never worked,5
E05011245,Hainault,14,White: Irish,10,L14.2: Long-term unemployed,1
E05011245,Hainault,14,White: Irish,11,L15: Full-time students,2
E05011245,Hainault,15,White: Gypsy or Irish Traveller,-8,Does not apply,6
E05011245,Hainault,15,White: Gypsy or Irish Traveller,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05011245,Hainault,15,White: Gypsy or Irish Traveller,2,L3: Higher professional occupations,1
E05011245,Hainault,15,White: Gypsy or Irish Traveller,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1
E05011245,Hainault,15,White: Gypsy or Irish Traveller,4,L7: Intermediate occupations,1
E05011245,Hainault,15,White: Gypsy or Irish Traveller,5,L8 and L9: Small employers and own account workers,4
E05011245,Hainault,15,White: Gypsy or Irish Traveller,6,L10 and L11: Lower supervisory and technical occupations,1
E05011245,Hainault,15,White: Gypsy or Irish Traveller,7,L12: Semi-routine occupations,3
E05011245,Hainault,15,White: Gypsy or Irish Traveller,8,L13: Routine occupations,4
E05011245,Hainault,15,White: Gypsy or Irish Traveller,9,L14.1: Never worked,7
E05011245,Hainault,15,White: Gypsy or Irish Traveller,10,L14.2: Long-term unemployed,0
E05011245,Hainault,15,White: Gypsy or Irish Traveller,11,L15: Full-time students,2
E05011245,Hainault,16,White: Roma,-8,Does not apply,13
E05011245,Hainault,16,White: Roma,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05011245,Hainault,16,White: Roma,2,L3: Higher professional occupations,2
E05011245,Hainault,16,White: Roma,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",6
E05011245,Hainault,16,White: Roma,4,L7: Intermediate occupations,2
E05011245,Hainault,16,White: Roma,5,L8 and L9: Small employers and own account workers,33
E05011245,Hainault,16,White: Roma,6,L10 and L11: Lower supervisory and technical occupations,1
E05011245,Hainault,16,White: Roma,7,L12: Semi-routine occupations,3
E05011245,Hainault,16,White: Roma,8,L13: Routine occupations,5
E05011245,Hainault,16,White: Roma,9,L14.1: Never worked,7
E05011245,Hainault,16,White: Roma,10,L14.2: Long-term unemployed,0
E05011245,Hainault,16,White: Roma,11,L15: Full-time students,6
E05011245,Hainault,17,White: Other White,-8,Does not apply,460
E05011245,Hainault,17,White: Other White,1,L1 and L2: Large employers and higher managerial and administrative occupations,45
E05011245,Hainault,17,White: Other White,2,L3: Higher professional occupations,111
E05011245,Hainault,17,White: Other White,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",270
E05011245,Hainault,17,White: Other White,4,L7: Intermediate occupations,138
E05011245,Hainault,17,White: Other White,5,L8 and L9: Small employers and own account workers,711
E05011245,Hainault,17,White: Other White,6,L10 and L11: Lower supervisory and technical occupations,88
E05011245,Hainault,17,White: Other White,7,L12: Semi-routine occupations,144
E05011245,Hainault,17,White: Other White,8,L13: Routine occupations,217
E05011245,Hainault,17,White: Other White,9,L14.1: Never worked,95
E05011245,Hainault,17,White: Other White,10,L14.2: Long-term unemployed,24
E05011245,Hainault,17,White: Other White,11,L15: Full-time students,172
E05011245,Hainault,18,Other ethnic group: Arab,-8,Does not apply,14
E05011245,Hainault,18,Other ethnic group: Arab,1,L1 and L2: Large employers and higher managerial and administrative occupations,1
E05011245,Hainault,18,Other ethnic group: Arab,2,L3: Higher professional occupations,3
E05011245,Hainault,18,Other ethnic group: Arab,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",9
E05011245,Hainault,18,Other ethnic group: Arab,4,L7: Intermediate occupations,3
E05011245,Hainault,18,Other ethnic group: Arab,5,L8 and L9: Small employers and own account workers,5
E05011245,Hainault,18,Other ethnic group: Arab,6,L10 and L11: Lower supervisory and technical occupations,1
E05011245,Hainault,18,Other ethnic group: Arab,7,L12: Semi-routine occupations,7
E05011245,Hainault,18,Other ethnic group: Arab,8,L13: Routine occupations,2
E05011245,Hainault,18,Other ethnic group: Arab,9,L14.1: Never worked,7
E05011245,Hainault,18,Other ethnic group: Arab,10,L14.2: Long-term unemployed,1
E05011245,Hainault,18,Other ethnic group: Arab,11,L15: Full-time students,4
E05011245,Hainault,19,Other ethnic group: Any other ethnic group,-8,Does not apply,141
E05011245,Hainault,19,Other ethnic group: Any other ethnic group,1,L1 and L2: Large employers and higher managerial and administrative occupations,12
E05011245,Hainault,19,Other ethnic group: Any other ethnic group,2,L3: Higher professional occupations,29
E05011245,Hainault,19,Other ethnic group: Any other ethnic group,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",63
E05011245,Hainault,19,Other ethnic group: Any other ethnic group,4,L7: Intermediate occupations,44
E05011245,Hainault,19,Other ethnic group: Any other ethnic group,5,L8 and L9: Small employers and own account workers,70
E05011245,Hainault,19,Other ethnic group: Any other ethnic group,6,L10 and L11: Lower supervisory and technical occupations,24
E05011245,Hainault,19,Other ethnic group: Any other ethnic group,7,L12: Semi-routine occupations,51
E05011245,Hainault,19,Other ethnic group: Any other ethnic group,8,L13: Routine occupations,34
E05011245,Hainault,19,Other ethnic group: Any other ethnic group,9,L14.1: Never worked,42
E05011245,Hainault,19,Other ethnic group: Any other ethnic group,10,L14.2: Long-term unemployed,4
E05011245,Hainault,19,Other ethnic group: Any other ethnic group,11,L15: Full-time students,46
E05011246,Ilford Town,-8,Does not apply,-8,Does not apply,0
E05011246,Ilford Town,-8,Does not apply,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05011246,Ilford Town,-8,Does not apply,2,L3: Higher professional occupations,0
E05011246,Ilford Town,-8,Does not apply,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E05011246,Ilford Town,-8,Does not apply,4,L7: Intermediate occupations,0
E05011246,Ilford Town,-8,Does not apply,5,L8 and L9: Small employers and own account workers,0
E05011246,Ilford Town,-8,Does not apply,6,L10 and L11: Lower supervisory and technical occupations,0
E05011246,Ilford Town,-8,Does not apply,7,L12: Semi-routine occupations,0
E05011246,Ilford Town,-8,Does not apply,8,L13: Routine occupations,0
E05011246,Ilford Town,-8,Does not apply,9,L14.1: Never worked,0
