Electoral wards and divisions Code,Electoral wards and divisions,Ethnic group (20 categories) Code,Ethnic group (20 categories),National Statistics Socio-economic Classification (NS-SeC) (12 categories) Code,National Statistics Socio-economic Classification (NS-SeC) (12 categories),Observation
E05013924,Stratford,6,"Black, Black British, Black Welsh, Caribbean or African: African",6,L10 and L11: Lower supervisory and technical occupations,41
E05013924,Stratford,6,"Black, Black British, Black Welsh, Caribbean or African: African",7,L12: Semi-routine occupations,174
E05013924,Stratford,6,"Black, Black British, Black Welsh, Caribbean or African: African",8,L13: Routine occupations,156
E05013924,Stratford,6,"Black, Black British, Black Welsh, Caribbean or African: African",9,L14.1: Never worked,154
E05013924,Stratford,6,"Black, Black British, Black Welsh, Caribbean or African: African",10,L14.2: Long-term unemployed,44
E05013924,Stratford,6,"Black, Black British, Black Welsh, Caribbean or African: African",11,L15: Full-time students,270
E05013924,Stratford,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",-8,Does not apply,92
E05013924,Stratford,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",1,L1 and L2: Large employers and higher managerial and administrative occupations,21
E05013924,Stratford,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",2,L3: Higher professional occupations,40
E05013924,Stratford,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",120
E05013924,Stratford,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",4,L7: Intermediate occupations,71
E05013924,Stratford,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",5,L8 and L9: Small employers and own account workers,34
E05013924,Stratford,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",6,L10 and L11: Lower supervisory and technical occupations,23
E05013924,Stratford,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",7,L12: Semi-routine occupations,67
E05013924,Stratford,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",8,L13: Routine occupations,70
E05013924,Stratford,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",9,L14.1: Never worked,55
E05013924,Stratford,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",10,L14.2: Long-term unemployed,14
E05013924,Stratford,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",11,L15: Full-time students,53
E05013924,Stratford,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",-8,Does not apply,118
E05013924,Stratford,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1,L1 and L2: Large employers and higher managerial and administrative occupations,5
E05013924,Stratford,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2,L3: Higher professional occupations,13
E05013924,Stratford,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",37
