CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F89716,F89717,F89718,F89719,F89720,F89721,F89722,F89723,F89724,F89725,F89726,F89727,F89728,F89729,F89730,F89767,F89768,F89769,F89770,F89771,F89772,F89773,F89774,F89775,F89776,F89777,F89778,F89779,F89780,F89781,F89784,F89785,F89786,F89787,F89788,F89789,F89790,F89791,F89792,F89793,F89794,F89795,F89796,F89797,F89798,F89801,F89802,F89803,F89804,F89805,F89806,F89807,F89808,F89809,F89810,F89811,F89812,F89813,F89814,F89815,F89818,F89819,F89820,F89821,F89822,F89823,F89824,F89825,F89826,F89827,F89828,F89829,F89830,F89831,F89832,F89835,F89836,F89837,F89838,F89839,F89840,F89841,F89842,F89843,F89844,F89845,F89846,F89847,F89848,F89849,F89852,F89853,F89854,F89855,F89856,F89857,F89858,F89859,F89860,F89861,F89862,F89863,F89864,F89865,F89866,
20418,00BEGM,00BEGM : Livesey,Standard Table (ST) wards,SWARD,164,11,29,0,7,3,3,8,0,3,5,22,114,6,11,488,33,86,8,3,4,9,10,4,0,3,152,372,25,10,302,18,50,5,0,3,3,0,0,3,0,107,219,16,3,201,18,47,3,0,0,0,9,3,3,0,28,65,3,6,193,19,37,3,4,0,7,0,0,3,3,67,170,15,5,467,34,66,8,7,0,8,6,0,13,3,153,304,37,17,382,37,58,6,5,3,4,4,0,4,0,91,155,12,10,
20419,00BEGN,00BEGN : Newington,Standard Table (ST) wards,SWARD,501,30,77,3,3,4,4,22,0,6,8,25,105,0,16,979,74,174,11,12,6,14,13,0,12,6,135,262,14,16,445,28,63,5,9,0,8,6,0,12,0,90,163,16,4,272,39,33,4,3,0,3,11,0,0,3,30,55,5,0,256,22,56,5,7,0,3,5,0,11,0,51,100,6,4,479,45,61,18,15,4,6,9,0,22,4,116,234,15,24,317,45,74,7,4,0,4,0,0,11,6,72,108,3,7,
20420,00BEGP,00BEGP : Nunhead,Standard Table (ST) wards,SWARD,316,18,37,3,7,3,6,12,3,0,3,54,73,14,9,785,47,80,13,7,8,11,13,3,4,14,234,187,38,5,292,15,52,10,0,3,5,5,4,0,4,158,111,20,0,213,14,31,5,3,3,5,9,3,7,0,52,36,4,8,193,13,39,7,5,0,0,7,3,0,3,75,84,13,3,309,25,43,8,6,7,9,10,0,11,11,176,156,27,7,296,17,47,9,0,0,5,6,0,3,3,123,77,6,3,
20421,00BEGQ,00BEGQ : Peckham,Standard Table (ST) wards,SWARD,182,3,33,3,0,3,0,3,5,4,3,44,146,10,15,368,26,62,9,12,4,13,5,4,17,6,170,381,30,20,139,8,19,6,8,3,3,3,0,7,6,139,242,10,10,89,13,26,0,0,0,3,4,3,3,4,52,95,5,8,113,14,23,7,8,0,5,5,0,6,3,77,197,17,11,252,17,42,15,8,0,9,12,0,9,8,203,385,30,34,222,23,39,5,3,4,10,0,0,5,4,101,165,17,21,
20422,00BEGR,00BEGR : Peckham Rye,Standard Table (ST) wards,SWARD,726,54,95,3,3,8,7,13,4,0,5,40,60,4,5,1545,77,205,17,12,9,12,19,7,3,13,196,152,18,7,500,27,53,6,11,3,10,8,7,0,8,110,88,20,3,378,18,45,6,0,0,3,19,5,0,3,33,32,4,9,232,13,37,3,0,0,3,0,0,0,4,42,32,5,5,355,28,38,10,6,0,3,9,5,3,9,105,94,18,5,215,19,43,10,0,3,3,4,3,3,5,70,33,10,0,
20423,00BEGS,00BEGS : Riverside,Standard Table (ST) wards,SWARD,1059,78,323,0,3,14,14,47,5,3,7,14,51,0,49,1209,68,304,8,5,13,9,13,10,0,10,20,151,7,18,422,23,69,3,3,5,6,3,3,3,3,21,84,7,7,308,20,52,3,0,4,0,10,0,3,3,5,15,3,4,219,17,35,3,3,3,0,0,0,5,3,10,68,3,0,458,27,59,5,6,5,7,3,0,3,5,18,132,12,9,336,14,55,4,4,0,0,0,3,4,3,14,47,0,0,
20424,00BEGT,00BEGT : Rotherhithe,Standard Table (ST) wards,SWARD,716,42,194,3,0,3,10,49,9,0,10,12,60,5,36,1201,62,246,0,11,4,12,31,3,0,4,43,152,10,31,544,21,79,6,4,3,4,9,4,0,4,38,107,5,17,280,10,23,3,0,0,5,3,3,0,0,7,35,3,7,309,13,44,7,6,0,3,0,0,0,0,10,71,0,7,489,20,61,3,5,0,3,6,3,7,4,38,134,10,11,401,9,43,0,3,3,5,0,3,0,3,25,57,5,10,
20425,00BEGU,00BEGU : South Bermondsey,Standard Table (ST) wards,SWARD,481,14,70,0,0,7,3,32,0,0,5,17,87,7,17,919,34,149,7,3,8,8,17,3,0,4,67,193,4,14,619,22,48,9,8,5,4,4,3,7,3,53,116,11,8,263,20,41,0,0,0,3,5,0,0,0,14,33,3,8,338,25,51,3,6,0,6,3,0,0,0,20,68,7,11,611,25,74,0,6,0,5,6,3,4,7,54,153,10,33,452,30,64,5,3,3,9,3,0,0,3,40,89,4,8,
20426,00BEGW,00BEGW : South Camberwell,Standard Table (ST) wards,SWARD,800,37,118,3,3,0,9,43,5,5,12,39,65,4,24,1215,58,174,6,8,6,15,22,9,3,8,204,205,13,25,409,18,63,6,6,5,0,11,3,4,8,113,114,10,6,241,18,32,4,4,0,3,0,3,3,3,32,29,3,6,163,12,21,4,5,3,3,3,0,3,0,41,80,5,0,265,22,45,6,5,3,6,8,0,10,8,119,184,13,20,194,12,43,9,0,3,5,3,0,4,3,72,63,14,5,
20427,00BEGX,00BEGX : Surrey Docks,Standard Table (ST) wards,SWARD,1446,69,333,3,4,16,17,93,14,3,13,12,43,5,46,1755,61,387,9,17,23,17,51,7,3,9,27,74,4,40,679,27,127,6,4,6,5,13,5,0,3,33,42,0,11,312,12,39,3,0,3,9,4,0,0,3,9,24,0,17,289,12,50,0,0,3,0,0,0,0,3,10,30,3,7,435,18,51,4,8,0,3,5,0,4,0,13,50,6,13,296,15,27,0,6,0,0,3,0,0,0,12,26,3,13,
20428,00BEGY,00BEGY : The Lane,Standard Table (ST) wards,SWARD,589,26,61,5,0,5,6,9,6,3,4,49,77,11,6,1244,69,165,11,3,20,12,27,8,3,10,216,156,31,7,365,20,46,12,0,3,11,11,4,3,5,138,105,27,5,307,15,46,4,0,3,0,6,9,0,4,49,44,10,4,187,21,34,6,3,0,6,3,0,3,0,62,55,11,3,383,25,46,8,3,4,6,5,6,3,8,146,144,19,7,278,22,56,6,3,3,5,6,0,0,0,125,67,12,6,
20429,00BEGZ,00BEGZ : Village,Standard Table (ST) wards,SWARD,1483,54,163,6,6,15,10,44,9,3,15,15,22,3,13,1652,57,157,11,8,14,10,36,4,5,9,46,33,5,5,416,19,45,3,0,4,4,18,3,3,3,30,17,4,3,300,15,48,0,0,0,0,19,0,0,4,7,9,4,3,130,4,19,3,3,3,0,3,0,0,3,11,7,0,3,217,16,29,0,4,0,0,11,0,0,0,31,25,3,4,127,5,32,0,0,0,3,3,0,0,0,18,10,0,3,
