Electoral wards and divisions Code,Electoral wards and divisions,Ethnic group (20 categories) Code,Ethnic group (20 categories),National Statistics Socio-economic Classification (NS-SeC) (12 categories) Code,National Statistics Socio-economic Classification (NS-SeC) (12 categories),Observation
E05011469,Kenley,15,White: Gypsy or Irish Traveller,10,L14.2: Long-term unemployed,0
E05011469,Kenley,15,White: Gypsy or Irish Traveller,11,L15: Full-time students,3
E05011469,Kenley,16,White: Roma,-8,Does not apply,2
E05011469,Kenley,16,White: Roma,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05011469,Kenley,16,White: Roma,2,L3: Higher professional occupations,0
E05011469,Kenley,16,White: Roma,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1
E05011469,Kenley,16,White: Roma,4,L7: Intermediate occupations,2
E05011469,Kenley,16,White: Roma,5,L8 and L9: Small employers and own account workers,0
E05011469,Kenley,16,White: Roma,6,L10 and L11: Lower supervisory and technical occupations,0
E05011469,Kenley,16,White: Roma,7,L12: Semi-routine occupations,2
E05011469,Kenley,16,White: Roma,8,L13: Routine occupations,2
E05011469,Kenley,16,White: Roma,9,L14.1: Never worked,0
E05011469,Kenley,16,White: Roma,10,L14.2: Long-term unemployed,0
E05011469,Kenley,16,White: Roma,11,L15: Full-time students,1
E05011469,Kenley,17,White: Other White,-8,Does not apply,72
E05011469,Kenley,17,White: Other White,1,L1 and L2: Large employers and higher managerial and administrative occupations,36
E05011469,Kenley,17,White: Other White,2,L3: Higher professional occupations,91
E05011469,Kenley,17,White: Other White,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",138
E05011469,Kenley,17,White: Other White,4,L7: Intermediate occupations,58
E05011469,Kenley,17,White: Other White,5,L8 and L9: Small employers and own account workers,100
E05011469,Kenley,17,White: Other White,6,L10 and L11: Lower supervisory and technical occupations,20
E05011469,Kenley,17,White: Other White,7,L12: Semi-routine occupations,31
E05011469,Kenley,17,White: Other White,8,L13: Routine occupations,34
E05011469,Kenley,17,White: Other White,9,L14.1: Never worked,24
E05011469,Kenley,17,White: Other White,10,L14.2: Long-term unemployed,7
E05011469,Kenley,17,White: Other White,11,L15: Full-time students,21
E05011469,Kenley,18,Other ethnic group: Arab,-8,Does not apply,5
E05011469,Kenley,18,Other ethnic group: Arab,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05011469,Kenley,18,Other ethnic group: Arab,2,L3: Higher professional occupations,8
E05011469,Kenley,18,Other ethnic group: Arab,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",5
E05011469,Kenley,18,Other ethnic group: Arab,4,L7: Intermediate occupations,4
E05011469,Kenley,18,Other ethnic group: Arab,5,L8 and L9: Small employers and own account workers,3
E05011469,Kenley,18,Other ethnic group: Arab,6,L10 and L11: Lower supervisory and technical occupations,1
E05011469,Kenley,18,Other ethnic group: Arab,7,L12: Semi-routine occupations,1
E05011469,Kenley,18,Other ethnic group: Arab,8,L13: Routine occupations,0
