Electoral wards and divisions Code,Electoral wards and divisions,Ethnic group (20 categories) Code,Ethnic group (20 categories),National Statistics Socio-economic Classification (NS-SeC) (12 categories) Code,National Statistics Socio-economic Classification (NS-SeC) (12 categories),Observation
E05009367,Brownswood,-8,Does not apply,-8,Does not apply,0
E05009367,Brownswood,-8,Does not apply,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05009367,Brownswood,-8,Does not apply,2,L3: Higher professional occupations,0
E05009367,Brownswood,-8,Does not apply,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E05009367,Brownswood,-8,Does not apply,4,L7: Intermediate occupations,0
E05009367,Brownswood,-8,Does not apply,5,L8 and L9: Small employers and own account workers,0
E05009367,Brownswood,-8,Does not apply,6,L10 and L11: Lower supervisory and technical occupations,0
E05009367,Brownswood,-8,Does not apply,7,L12: Semi-routine occupations,0
E05009367,Brownswood,-8,Does not apply,8,L13: Routine occupations,0
E05009367,Brownswood,-8,Does not apply,9,L14.1: Never worked,0
E05009367,Brownswood,-8,Does not apply,10,L14.2: Long-term unemployed,0
E05009367,Brownswood,-8,Does not apply,11,L15: Full-time students,0
E05009367,Brownswood,1,"Asian, Asian British or Asian Welsh: Bangladeshi",-8,Does not apply,42
E05009367,Brownswood,1,"Asian, Asian British or Asian Welsh: Bangladeshi",1,L1 and L2: Large employers and higher managerial and administrative occupations,3
E05009367,Brownswood,1,"Asian, Asian British or Asian Welsh: Bangladeshi",2,L3: Higher professional occupations,6
E05009367,Brownswood,1,"Asian, Asian British or Asian Welsh: Bangladeshi",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",17
E05009367,Brownswood,1,"Asian, Asian British or Asian Welsh: Bangladeshi",4,L7: Intermediate occupations,17
E05009367,Brownswood,1,"Asian, Asian British or Asian Welsh: Bangladeshi",5,L8 and L9: Small employers and own account workers,9
E05009367,Brownswood,1,"Asian, Asian British or Asian Welsh: Bangladeshi",6,L10 and L11: Lower supervisory and technical occupations,4
E05009367,Brownswood,1,"Asian, Asian British or Asian Welsh: Bangladeshi",7,L12: Semi-routine occupations,15
E05009367,Brownswood,1,"Asian, Asian British or Asian Welsh: Bangladeshi",8,L13: Routine occupations,7
E05009367,Brownswood,1,"Asian, Asian British or Asian Welsh: Bangladeshi",9,L14.1: Never worked,24
E05009367,Brownswood,1,"Asian, Asian British or Asian Welsh: Bangladeshi",10,L14.2: Long-term unemployed,3
E05009367,Brownswood,1,"Asian, Asian British or Asian Welsh: Bangladeshi",11,L15: Full-time students,15
E05009367,Brownswood,2,"Asian, Asian British or Asian Welsh: Chinese",-8,Does not apply,8
E05009367,Brownswood,2,"Asian, Asian British or Asian Welsh: Chinese",1,L1 and L2: Large employers and higher managerial and administrative occupations,5
E05009367,Brownswood,2,"Asian, Asian British or Asian Welsh: Chinese",2,L3: Higher professional occupations,34
E05009367,Brownswood,2,"Asian, Asian British or Asian Welsh: Chinese",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",27
E05009367,Brownswood,2,"Asian, Asian British or Asian Welsh: Chinese",4,L7: Intermediate occupations,14
E05009367,Brownswood,2,"Asian, Asian British or Asian Welsh: Chinese",5,L8 and L9: Small employers and own account workers,11
E05009367,Brownswood,2,"Asian, Asian British or Asian Welsh: Chinese",6,L10 and L11: Lower supervisory and technical occupations,5
E05009367,Brownswood,2,"Asian, Asian British or Asian Welsh: Chinese",7,L12: Semi-routine occupations,8
E05009367,Brownswood,2,"Asian, Asian British or Asian Welsh: Chinese",8,L13: Routine occupations,9
E05009367,Brownswood,2,"Asian, Asian British or Asian Welsh: Chinese",9,L14.1: Never worked,6
E05009367,Brownswood,2,"Asian, Asian British or Asian Welsh: Chinese",10,L14.2: Long-term unemployed,3
E05009367,Brownswood,2,"Asian, Asian British or Asian Welsh: Chinese",11,L15: Full-time students,17
E05009367,Brownswood,3,"Asian, Asian British or Asian Welsh: Indian",-8,Does not apply,21
E05009367,Brownswood,3,"Asian, Asian British or Asian Welsh: Indian",1,L1 and L2: Large employers and higher managerial and administrative occupations,10
E05009367,Brownswood,3,"Asian, Asian British or Asian Welsh: Indian",2,L3: Higher professional occupations,43
E05009367,Brownswood,3,"Asian, Asian British or Asian Welsh: Indian",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",40
E05009367,Brownswood,3,"Asian, Asian British or Asian Welsh: Indian",4,L7: Intermediate occupations,24
E05009367,Brownswood,3,"Asian, Asian British or Asian Welsh: Indian",5,L8 and L9: Small employers and own account workers,12
E05009367,Brownswood,3,"Asian, Asian British or Asian Welsh: Indian",6,L10 and L11: Lower supervisory and technical occupations,0
E05009367,Brownswood,3,"Asian, Asian British or Asian Welsh: Indian",7,L12: Semi-routine occupations,11
E05009367,Brownswood,3,"Asian, Asian British or Asian Welsh: Indian",8,L13: Routine occupations,9
E05009367,Brownswood,3,"Asian, Asian British or Asian Welsh: Indian",9,L14.1: Never worked,32
E05009367,Brownswood,3,"Asian, Asian British or Asian Welsh: Indian",10,L14.2: Long-term unemployed,4
E05009367,Brownswood,3,"Asian, Asian British or Asian Welsh: Indian",11,L15: Full-time students,24
E05009367,Brownswood,4,"Asian, Asian British or Asian Welsh: Pakistani",-8,Does not apply,9
E05009367,Brownswood,4,"Asian, Asian British or Asian Welsh: Pakistani",1,L1 and L2: Large employers and higher managerial and administrative occupations,1
E05009367,Brownswood,4,"Asian, Asian British or Asian Welsh: Pakistani",2,L3: Higher professional occupations,13
E05009367,Brownswood,4,"Asian, Asian British or Asian Welsh: Pakistani",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",7
E05009367,Brownswood,4,"Asian, Asian British or Asian Welsh: Pakistani",4,L7: Intermediate occupations,0
E05009367,Brownswood,4,"Asian, Asian British or Asian Welsh: Pakistani",5,L8 and L9: Small employers and own account workers,4
E05009367,Brownswood,4,"Asian, Asian British or Asian Welsh: Pakistani",6,L10 and L11: Lower supervisory and technical occupations,2
E05009367,Brownswood,4,"Asian, Asian British or Asian Welsh: Pakistani",7,L12: Semi-routine occupations,5
E05009367,Brownswood,4,"Asian, Asian British or Asian Welsh: Pakistani",8,L13: Routine occupations,3
E05009367,Brownswood,4,"Asian, Asian British or Asian Welsh: Pakistani",9,L14.1: Never worked,7
E05009367,Brownswood,4,"Asian, Asian British or Asian Welsh: Pakistani",10,L14.2: Long-term unemployed,0
E05009367,Brownswood,4,"Asian, Asian British or Asian Welsh: Pakistani",11,L15: Full-time students,5
E05009367,Brownswood,5,"Asian, Asian British or Asian Welsh: Other Asian",-8,Does not apply,31
E05009367,Brownswood,5,"Asian, Asian British or Asian Welsh: Other Asian",1,L1 and L2: Large employers and higher managerial and administrative occupations,5
E05009367,Brownswood,5,"Asian, Asian British or Asian Welsh: Other Asian",2,L3: Higher professional occupations,29
E05009367,Brownswood,5,"Asian, Asian British or Asian Welsh: Other Asian",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",27
E05009367,Brownswood,5,"Asian, Asian British or Asian Welsh: Other Asian",4,L7: Intermediate occupations,8
E05009367,Brownswood,5,"Asian, Asian British or Asian Welsh: Other Asian",5,L8 and L9: Small employers and own account workers,19
E05009367,Brownswood,5,"Asian, Asian British or Asian Welsh: Other Asian",6,L10 and L11: Lower supervisory and technical occupations,8
E05009367,Brownswood,5,"Asian, Asian British or Asian Welsh: Other Asian",7,L12: Semi-routine occupations,14
E05009367,Brownswood,5,"Asian, Asian British or Asian Welsh: Other Asian",8,L13: Routine occupations,10
E05009367,Brownswood,5,"Asian, Asian British or Asian Welsh: Other Asian",9,L14.1: Never worked,9
E05009367,Brownswood,5,"Asian, Asian British or Asian Welsh: Other Asian",10,L14.2: Long-term unemployed,2
E05009367,Brownswood,5,"Asian, Asian British or Asian Welsh: Other Asian",11,L15: Full-time students,19
E05009367,Brownswood,6,"Black, Black British, Black Welsh, Caribbean or African: African",-8,Does not apply,150
E05009367,Brownswood,6,"Black, Black British, Black Welsh, Caribbean or African: African",1,L1 and L2: Large employers and higher managerial and administrative occupations,5
E05009367,Brownswood,6,"Black, Black British, Black Welsh, Caribbean or African: African",2,L3: Higher professional occupations,25
E05009367,Brownswood,6,"Black, Black British, Black Welsh, Caribbean or African: African",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",87
E05009367,Brownswood,6,"Black, Black British, Black Welsh, Caribbean or African: African",4,L7: Intermediate occupations,44
E05009367,Brownswood,6,"Black, Black British, Black Welsh, Caribbean or African: African",5,L8 and L9: Small employers and own account workers,31
