Electoral wards and divisions Code,Electoral wards and divisions,Ethnic group (20 categories) Code,Ethnic group (20 categories),National Statistics Socio-economic Classification (NS-SeC) (10 categories) Code,National Statistics Socio-economic Classification (NS-SeC) (10 categories),Observation
E05013792,Abbey Road,13,"White: English, Welsh, Scottish, Northern Irish or British",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1019
E05013792,Abbey Road,13,"White: English, Welsh, Scottish, Northern Irish or British",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",694
E05013792,Abbey Road,13,"White: English, Welsh, Scottish, Northern Irish or British",3,L7: Intermediate occupations,253
E05013792,Abbey Road,13,"White: English, Welsh, Scottish, Northern Irish or British",4,L8 and L9: Small employers and own account workers,390
E05013792,Abbey Road,13,"White: English, Welsh, Scottish, Northern Irish or British",5,L10 and L11: Lower supervisory and technical occupations,52
E05013792,Abbey Road,13,"White: English, Welsh, Scottish, Northern Irish or British",6,L12: Semi-routine occupations,149
E05013792,Abbey Road,13,"White: English, Welsh, Scottish, Northern Irish or British",7,L13: Routine occupations,107
E05013792,Abbey Road,13,"White: English, Welsh, Scottish, Northern Irish or British",8,L14.1 and L14.2: Never worked and long-term unemployed,236
E05013792,Abbey Road,13,"White: English, Welsh, Scottish, Northern Irish or British",9,L15: Full-time students,297
E05013792,Abbey Road,14,White: Irish,-8,Does not apply,14
E05013792,Abbey Road,14,White: Irish,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",59
E05013792,Abbey Road,14,White: Irish,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",64
E05013792,Abbey Road,14,White: Irish,3,L7: Intermediate occupations,14
E05013792,Abbey Road,14,White: Irish,4,L8 and L9: Small employers and own account workers,14
E05013792,Abbey Road,14,White: Irish,5,L10 and L11: Lower supervisory and technical occupations,8
E05013792,Abbey Road,14,White: Irish,6,L12: Semi-routine occupations,5
E05013792,Abbey Road,14,White: Irish,7,L13: Routine occupations,7
E05013792,Abbey Road,14,White: Irish,8,L14.1 and L14.2: Never worked and long-term unemployed,27
E05013792,Abbey Road,14,White: Irish,9,L15: Full-time students,26
E05013792,Abbey Road,15,White: Gypsy or Irish Traveller,-8,Does not apply,0
E05013792,Abbey Road,15,White: Gypsy or Irish Traveller,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1
E05013792,Abbey Road,15,White: Gypsy or Irish Traveller,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E05013792,Abbey Road,15,White: Gypsy or Irish Traveller,3,L7: Intermediate occupations,0
E05013792,Abbey Road,15,White: Gypsy or Irish Traveller,4,L8 and L9: Small employers and own account workers,0
E05013792,Abbey Road,15,White: Gypsy or Irish Traveller,5,L10 and L11: Lower supervisory and technical occupations,0
E05013792,Abbey Road,15,White: Gypsy or Irish Traveller,6,L12: Semi-routine occupations,0
E05013792,Abbey Road,15,White: Gypsy or Irish Traveller,7,L13: Routine occupations,0
E05013792,Abbey Road,15,White: Gypsy or Irish Traveller,8,L14.1 and L14.2: Never worked and long-term unemployed,0
E05013792,Abbey Road,15,White: Gypsy or Irish Traveller,9,L15: Full-time students,1
E05013792,Abbey Road,16,White: Roma,-8,Does not apply,0
E05013792,Abbey Road,16,White: Roma,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",8
E05013792,Abbey Road,16,White: Roma,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",8
E05013792,Abbey Road,16,White: Roma,3,L7: Intermediate occupations,2
E05013792,Abbey Road,16,White: Roma,4,L8 and L9: Small employers and own account workers,7
E05013792,Abbey Road,16,White: Roma,5,L10 and L11: Lower supervisory and technical occupations,4
E05013792,Abbey Road,16,White: Roma,6,L12: Semi-routine occupations,6
E05013792,Abbey Road,16,White: Roma,7,L13: Routine occupations,3
E05013792,Abbey Road,16,White: Roma,8,L14.1 and L14.2: Never worked and long-term unemployed,4
E05013792,Abbey Road,16,White: Roma,9,L15: Full-time students,4
E05013792,Abbey Road,17,White: Other White,-8,Does not apply,554
E05013792,Abbey Road,17,White: Other White,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1182
E05013792,Abbey Road,17,White: Other White,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",660
E05013792,Abbey Road,17,White: Other White,3,L7: Intermediate occupations,165
E05013792,Abbey Road,17,White: Other White,4,L8 and L9: Small employers and own account workers,287
E05013792,Abbey Road,17,White: Other White,5,L10 and L11: Lower supervisory and technical occupations,51
E05013792,Abbey Road,17,White: Other White,6,L12: Semi-routine occupations,132
E05013792,Abbey Road,17,White: Other White,7,L13: Routine occupations,107
E05013792,Abbey Road,17,White: Other White,8,L14.1 and L14.2: Never worked and long-term unemployed,220
E05013792,Abbey Road,17,White: Other White,9,L15: Full-time students,297
E05013792,Abbey Road,18,Other ethnic group: Arab,-8,Does not apply,147
E05013792,Abbey Road,18,Other ethnic group: Arab,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",100
E05013792,Abbey Road,18,Other ethnic group: Arab,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",89
E05013792,Abbey Road,18,Other ethnic group: Arab,3,L7: Intermediate occupations,45
E05013792,Abbey Road,18,Other ethnic group: Arab,4,L8 and L9: Small employers and own account workers,37
E05013792,Abbey Road,18,Other ethnic group: Arab,5,L10 and L11: Lower supervisory and technical occupations,9
E05013792,Abbey Road,18,Other ethnic group: Arab,6,L12: Semi-routine occupations,43
E05013792,Abbey Road,18,Other ethnic group: Arab,7,L13: Routine occupations,32
E05013792,Abbey Road,18,Other ethnic group: Arab,8,L14.1 and L14.2: Never worked and long-term unemployed,195
E05013792,Abbey Road,18,Other ethnic group: Arab,9,L15: Full-time students,131
E05013792,Abbey Road,19,Other ethnic group: Any other ethnic group,-8,Does not apply,108
E05013792,Abbey Road,19,Other ethnic group: Any other ethnic group,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",188
E05013792,Abbey Road,19,Other ethnic group: Any other ethnic group,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",132
E05013792,Abbey Road,19,Other ethnic group: Any other ethnic group,3,L7: Intermediate occupations,31
E05013792,Abbey Road,19,Other ethnic group: Any other ethnic group,4,L8 and L9: Small employers and own account workers,68
E05013792,Abbey Road,19,Other ethnic group: Any other ethnic group,5,L10 and L11: Lower supervisory and technical occupations,13
E05013792,Abbey Road,19,Other ethnic group: Any other ethnic group,6,L12: Semi-routine occupations,46
E05013792,Abbey Road,19,Other ethnic group: Any other ethnic group,7,L13: Routine occupations,29
E05013792,Abbey Road,19,Other ethnic group: Any other ethnic group,8,L14.1 and L14.2: Never worked and long-term unemployed,156
E05013792,Abbey Road,19,Other ethnic group: Any other ethnic group,9,L15: Full-time students,97
E05013793,Bayswater,-8,Does not apply,-8,Does not apply,0
E05013793,Bayswater,-8,Does not apply,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",0
E05013793,Bayswater,-8,Does not apply,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E05013793,Bayswater,-8,Does not apply,3,L7: Intermediate occupations,0
E05013793,Bayswater,-8,Does not apply,4,L8 and L9: Small employers and own account workers,0
E05013793,Bayswater,-8,Does not apply,5,L10 and L11: Lower supervisory and technical occupations,0
E05013793,Bayswater,-8,Does not apply,6,L12: Semi-routine occupations,0
E05013793,Bayswater,-8,Does not apply,7,L13: Routine occupations,0
E05013793,Bayswater,-8,Does not apply,8,L14.1 and L14.2: Never worked and long-term unemployed,0
E05013793,Bayswater,-8,Does not apply,9,L15: Full-time students,0
E05013793,Bayswater,1,"Asian, Asian British or Asian Welsh: Bangladeshi",-8,Does not apply,27
E05013793,Bayswater,1,"Asian, Asian British or Asian Welsh: Bangladeshi",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",10
E05013793,Bayswater,1,"Asian, Asian British or Asian Welsh: Bangladeshi",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",15
E05013793,Bayswater,1,"Asian, Asian British or Asian Welsh: Bangladeshi",3,L7: Intermediate occupations,20
E05013793,Bayswater,1,"Asian, Asian British or Asian Welsh: Bangladeshi",4,L8 and L9: Small employers and own account workers,18
E05013793,Bayswater,1,"Asian, Asian British or Asian Welsh: Bangladeshi",5,L10 and L11: Lower supervisory and technical occupations,4
E05013793,Bayswater,1,"Asian, Asian British or Asian Welsh: Bangladeshi",6,L12: Semi-routine occupations,17
E05013793,Bayswater,1,"Asian, Asian British or Asian Welsh: Bangladeshi",7,L13: Routine occupations,6
E05013793,Bayswater,1,"Asian, Asian British or Asian Welsh: Bangladeshi",8,L14.1 and L14.2: Never worked and long-term unemployed,51
